text_id,text,original_code,replicated_code,model_code,reason,model_prediction,reasoning
28,"US industrial output growth eases

US industrial production continued to rise in November, albeit at a slower pace than the previous month.

The US Federal Reserve said output from factories, mines and utilities rose 0.3% - in line with forecasts - from a revised 0.6% increase in October. Analysts added that if the carmaking sector - which saw production fall 0.5% - had been excluded the data would have been more impressive. The latest increase means industrial output has grown 4.2% in the past year. Many analysts were upbeat about the prospects for the US economy, with the increase in production coming on the heels of news of a recovery in retail sales. ""This is very consistent with an economy growing at 3.5 to 4.0%. It is congruent with job growth and consumer optimism,"" Comerica chief economist David Littman said of the figures.

The US economy grew at a respectable annual rate of 3.7% in the three months between July and September, while jobs growth averaged 178,000 during the same period. While the employment figures are not spectacular, experts believe they are enough to whittle away at America's 5.4% jobless rate. A breakdown of the latest production figures shows mining output drove the increase, surging 2.1%, while factory output rose 0.3%. But utility output dropped 1.4%. Meanwhile, the amount of factory capacity in use during the month rose to 77.6% - its highest level since May 2001. ""Many investors think that product market inflation won't be a problem until the utilisation rates are at 80% or higher,"" Cary Leahy, senior US economist at Deutsche Bank Securities, said. ""So there is still a lot of inflation-fighting slack in the manufacturing sector,"" ""Overall I'd say manufacturing at least away from autos continues to improve and I would bet that it improves at a faster rate in coming months given how lean inventories are,"" Citigroup senior economist Steven Wieting added.
",business,business,business,"This news story is primarily focused on the growth of US industrial output and the opinions of analysts on the state of the US economy. It does not contain any significant entertainment, political, sports, or tech content. Therefore, the most applicable code is business.",business,"The tweet is discussing US industrial production, economic growth, and jobless rates, which are all related to business and economic issues."
29,"Milburn defends poster campaign

Labour's election chief Alan Milburn has defended his party's campaign posters amid Tory claims the ads were nothing short of ""sly anti-Semitism"".

Mr Milburn said he appreciated people's concerns, but insisted that ""what they were was anti-Tory"" and ""not in any way, shape or form anti-Semitic"". He was responding to Tory spokesman Julian Lewis who said the ads were part of a wider trend of smearing the party. Labour has withdrawn two controversial posters and launched four new designs.

A row was sparked after the party published posters appearing to depict Michael Howard, who is Jewish, as Fagin, and as a flying pig, amid claims they were anti-Semitic. The posters were labelled a ""big misjudgement"" by the Conservatives who said Labour's ""first shot in the election has badly backfired"".

The posters were among a series of ideas shown to Labour members, who were asked to vote on their favourite. Labour has taken them off its website, saying members preferred other posters. The party's four new designs, launched on Tuesday, steer clear of the Fagin or flying pig images, but make clear that Labour is sticking to its strategy of targeting the Tory leader personally, with reminders of his record in office.

The posters were among a series of ideas shown to Labour members, who have been asked to choose which one should be used ahead of the election. In the Commons, Tory spokesman Mr Lewis suggested the posters were part of a wider trend and reminded MPs that Labour chairman Ian McCartney last year described shadow chancellor Oliver Letwin as a ""21st Century Fagin"".

""Given the outrage that that smear caused then, how could you have thought anything other than the fact that what you were doing in reviving it in your poster advertisements was nothing more and nothing less than a calculated campaign of sly anti-Semitism?"" Mr Milburn replied that they were not anti-Semitic. ""What they were was anti-Tory and I make no apologies at all for making clear to the British public exactly what the Conservative plans would mean,"" he said. ""I fully understand and indeed respect the views of those who have concerns about any poster designs that have appeared on the Labour Party website."" The Fagin and pigs might fly posters were taken off Labour's website on Monday after supporters voted for their favourite poster featuring Mr Howard and shadow chancellor Oliver Letwin holding a blackboard reading 2+2=5. A Labour spokesman later said their removal from the party's website was not affected by the row.
",politics,politics,politics,"The text is about a political controversy surrounding campaign posters used by the Labour party during an election. The article discusses the response from both Labour and the Conservative parties, as well as the removal of the controversial posters and the launch of new designs. Therefore, the most applicable code is politics.",politics,"The text discusses the Labour party's election campaign posters, which is a political issue."
30,"French boss to leave EADS

The French co-head of European defence and aerospace group EADS Philippe Camus is to leave his post.

Mr Camus said in a statement that he has accepted the invitation to return full-time to the Lagardere group, which owns 30% of EADS. ""I will give up my role as soon as the board of directors asks me to do so,"" he said. Airbus head Noel Forgeard is now set to replace Mr Camus, bringing the company's power struggle to an end. Fighting between Mr Camus and Mr Forgeard has hit the headlines in France and analysts feared that this fighting could destabilise the defence and aerospace group. French finance minister Herve Gaymard is on record as saying that he ""deplored"" the infighting at the company. The company should now be able put this dispute behind it, with the departure of Mr Camus and with the clear support given to Mr Forgeard by the Lagardere group, the main French shareholder of EADS. The other main shareholders of EADS are the French government (15%) , who also support Mr Forgeard, and Germany's DaimlerChrysler (30%). Rainer Hertrich, the German co-head of EADS will also step down when his contract expires next year.

Mr Camus recently came under pressure as it became clear that the A380 superjumbo was running over budget. EADS - Airbus' majority owner - admitted earlier this week that the project was running 1.45bn euros (£1bn; $1.9bn) over budget. But Mr Forgeard has denied this, telling French media that there is no current overrun in the budget. ""But for the sake of transparency, we told our shareholders last week that if we look at the forecast for total costs of the project up to 2010, there is a risk that we will go over by around 10%, which is about 1bn euros (£686m; $1.32bn),"" he told France's LCI Television. Due to enter service in 2006, the A380 will replace the Boeing 747 jumbo as the world's biggest passenger aircraft.
",business,business,business,"This news story is primarily about the leadership changes and power struggle within EADS, a major European defence and aerospace group. It also includes information about the A380 superjumbo project running over budget, which is a business-related issue. Therefore, the most applicable code is ""business.""",business,"The text is primarily about a change in leadership at a major defense and aerospace company, EADS, and discusses its impact on the company's prospects. This is a typical business news story, focused on corporate leadership, finances, and market implications."
31,"Help for indies in download sales

A campaign has been launched to help independent labels get their music online and benefit from the growing trend for downloading music.

The British Phonographic Industry has identified a lack of independent music available for download. ""We want to ensure that independent repertoire is as successful in the download world as it is in the physical world,"" said BPI chief Peter Jamieson. Downloaded singles have now overtaken physical singles in the UK. Mr Jamieson said his organisation was lobbying music service providers, which include iTunes and Napster, to urge them to promote independent releases. Download sales are due to be incorporated into the UK singles chart later this year. ""With downloads shortly to be eligible for the singles chart, this is a key commercial issue on which the BPI committed to assisting its members,"" added Mr Jamieson. As part of the campaign the BPI is running a series of seminars entitled Getting Your Music Online, focusing on how independent labels can embrace digital music. The US has already begun incorporating download sales in the Billboard's Hot 100 chart.
",entertainment,tech,business,"This news story is about a campaign launched by the British Phonographic Industry to help independent labels benefit from the trend of downloading music. The article discusses lobbying music service providers and incorporating download sales into the UK singles chart, which are all business-related topics. Therefore, the most applicable code is ""business.""",entertainment,"The tweet is about a campaign to help independent music labels, which is related to the entertainment industry, specifically music."
32,"Blair congratulates Bush on win

Tony Blair has said he looks forward to continuing his strong relationship with George Bush and working with him during his second term as president.

Mr Bush's re-election came at a crucial time for a world that was ""fractured, divided and uncertain"", Mr Blair said. It had to be brought together, he added, saying action was needed on poverty, the Middle East and the conditions on which terrorists prey. Mr Blair said states had to work with the US to fight global terrorism.

But there was a need to recognise it would not be defeated by ""military might alone but also by demonstrating the strength of our common values"" he added. Solving the conflict in the Middle East was the world's single most ""pressing political challenge"" of the present day, Mr Blair warned. The prime minister also urged Europe and the US to ""build anew their alliance"".

""All of us in positions of leadership, not just President Bush, have a responsibility to rise to this challenge. It is urgent that we do so."" Mr Blair also paid tribute to Democrat John Kerry's campaign, saying he had helped make the presidential election ""a true celebration of American democracy"". The election of the US president was significant for the world but particularly so for Britain because of its special relationship, he added. Earlier Tory leader Michael Howard sent Mr Bush his ""warmest congratulations"", saying: ""We look to the president to be a unifying force for those all over the world who share our determination to defend freedom."" Liberal Democrat leader Charles Kennedy welcomed the fact there had been a quick conclusion to the election, unlike in 2000.

Mr Bush's first task was to ""rebuild a sense of domestic purpose"" within the US, he said. Mr Kennedy said: ""Internationally, it is to be hoped that a second term will see a more sensitive approach to relations with long-standing allies, not least for the global efforts to combat terrorism."" Lib Dem foreign affairs spokesman Menzies Campbell said a win by Mr Kerry would have given Mr Blair the chance of a fresh start, adding it was almost as if there was an ""umbilical cord"" between Mr Bush and the UK premier.

""Europeans must hope that his administration will be much more multilateral in character, and that he will act swiftly to rebuild the Atlantic partnership which is so vital to security. ""Iraq will remain an issue of potential division for some time to come."" Even before the result became clear, Mr Blair was being urged to push for action on climate change at his first meeting with whichever candidate won.

Liberal Democrat environment spokesman Norman Baker underlined the issue of global warming during a Commons debate on Anglo-American relations on Wednesday. Environment Secretary Margaret Beckett has said the US will act on global warming despite George Bush's refusal to sign up to the Kyoto protocol on carbon emissions. Public opinion would force change, she told BBC news. But Myron Ebell, an adviser on climate change to President Bush, has said there would be no change in the US stance and rejected the threat of climate change. He claimed the US was the only country with independent scientists.
",politics,politics,politics,"The text is primarily focused on the reactions and statements made by political leaders in response to George Bush's re-election as president. The text discusses the need for action on poverty, the Middle East, and global terrorism, as well as the importance of rebuilding alliances and addressing climate change. Therefore, the most applicable code is politics.",politics,"This tweet is about the re-election of George Bush, the president of the United States, and the response of Tony Blair, the prime minister of the UK, which makes it a political news story."
33,"Boothroyd calls for Lords speaker

Betty Boothroyd has said the House of Lords needs its own Speaker and that peers should lead the way on reforming the upper chamber.

Baroness Boothroyd, who was the first woman to be Commons Speaker, said she believed Tony Blair initiated reforms without a clear outcome in mind. ""Now we have to take care of it ourselves and make the best of it,"" she told the BBC's Breakfast with Frost. In 1999 Labour removed all but 92 of the Lords' 750 hereditary peers. That was billed as the first stage of reform of the institution. The lord chancellor hinted further reforms could be unveiled in the next Labour manifesto.

""I think we need to look very carefully at the relationship between the Lords and the Commons,"" Lord Falconer told BBC1's Breakfast With Frost. ""How it interacts with the Commons is a very, very important issue. ""We need to address the issue in the manifesto, but you will have to wait for when the manifesto comes."" The lord chancellor currently has the role of House of Lords speaker. He is also head of the judiciary and a member of the Cabinet as constitutional affairs secretary.

Lady Boothroyd said she believed it was unacceptable for the lord chancellor to have the role of Speaker. ""I would really like to see a Speaker of the House of Lords,"" she said. ""I don't go for the idea of somebody - a lord chancellor - who is head of the judiciary, a senior Cabinet minister and Speaker of the Lords. ""I want somebody there who is going to look after that House and do a job there.
",politics,politics,politics,"The text is discussing the House of Lords and potential reforms to the institution, which falls under the category of politics. The quotes are from political figures such as Baroness Boothroyd and Lord Falconer, further supporting the coding decision.",politics,"This tweet is about a political issue, specifically reform of the House of Lords and the role of the Lord Chancellor, which makes it a clear fit for the politics code. The tweet quotes a prominent politician, Betty Boothroyd, and discusses government institutions and policies, further solidifying its classification as a political tweet."
34,"Black Sabbath top rock album poll

Black Sabbath have topped a list of the best British rock albums of all time.

The band once fronted by Ozzy Osbourne led a poll of Kerrang! magazine readers with their 1970 self-titled debut. The band have three more efforts on the list, including fifth-placed Paranoid. Osbourne appears more than any other act, with two solo records featured. The top five includes Led Zeppelin, Iron Maiden and Sex Pistols. Queen, Muse, Manic Street Preachers and The Clash complete the top 10. A mix of heavy metal, punk, glam rock and even dance music makes up the list. Motorhead, Judas Priest and Prodigy are included along with newer acts like The Darkness and Lostprophets.

Kerrang! editor Ashley Bird said: ""It's amazing to see so many incredible homegrown albums in one list, and without any of the abysmal fashion bands that currently clog up the music scene. ""These are the real opinions of proper rock fans.""

Formed by four teenage friends in the West Midlands in the late 1960s, Black Sabbath are one of Britain's most successful heavy rock bands. Their debut was a UK top 10 hit in 1970 and sold more than a million copies in the US. Osbourne said the band's success in the Kerrang! poll was a triumph for British rock. He said: ""Back then you'd hear: 'If you go to San Francisco, be sure to wear a flower in your hair'. ""We lived in Aston, Birmingham. The only flowers I ever saw were on a gravestone in our local cemetery."" Despite being disliked by many critics, Black Sabbath's subsequent albums included multi-million sellers but internal rows led to Osbourne leaving in 1979. The band continued without Osbourne, who went on to solo success but also had to battle alcoholism and legal action over his music allegedly inciting teenagers to commit suicide. He was eventually cleared of the charges. Osbourne, who bit off the head of a live bat on stage in 1982, rejoined the band to play the Live Aid charity concert in 1985. After many changes in line-up, the original four members reunited to play live dates in 1997. Black Sabbath have reunited regularly in recent years while Osbourne has gone on to wider fame with his family through MTV documentary series The Osbournes.
",entertainment,entertainment,entertainment,"The article is about a poll conducted by Kerrang! magazine on the best British rock albums of all time, with Black Sabbath's self-titled debut album coming out on top. The article also provides background information on the band and its members, as well as other acts that made it to the top 10. This falls under the category of entertainment news, specifically music.",entertainment,"The tweet is about Black Sabbath, a rock band, and their album ranking, which falls under the entertainment category.
```"
35,"McIlroy aiming for Madrid title

Northern Ireland man James McIlroy is confident he can win his first major title at this weekend's Spar European Indoor Championships in Madrid.

The 28-year-old has been in great form in recent weeks and will go in as one of the 800 metres favourites. ""I believe after my wins abroad and in our trial race in Sheffield, I can run my race from the front, back or middle,"" said McIlroy. New coach Tony Lester has helped get McIlroy's career back on track. The 28-year-old 800 metres runner has not always matched his promise with performances but believes his decision to change coaches and move base will bring the rewards. McIlroy now lives in Windsor and feels his career has been transformed by the no-nonsense leadership style of former Army sergeant Lester. Lester is better known for his work with 400m runners Roger Black and Mark Richardson in the past but under his guidance McIlroy has secured five wins this indoor season.

McIlroy now claims he is in his best shape since finishing fourth for Ireland at the outdoor European Championships in 1998. ""That was my last decent year,"" said McIlroy, who temporarily retired last August before returning to the sport under Lester's shrewd guidance. ""Before, every race was like trying to climb Mount Everest and I now know you can't do it on your own. ""Trying to succeed saw me sometimes standing half-dead and terrified on the starting line, which became a bit too much."" McIlroy, who was compared to the likes of Sebastian Coe, Steve Cram and Steve Ovett in his younger days, is now competing without the benefit of National Lottery funding. That situation could change if he maintains his current form and repeats the world-class times he produced in the 800m and 1000m at major races in Erfurt and Stuttgart earlier this season. Russian Dmitriy Bogdanov won at the same Madrid venue last week and then claimed the European Championship race would be between himself, Dutchman Arnoud Okken and Antonio Reina of Spain but McIlroy is unfazed.

He admitted: ""He looked quite good in his win and fair enough everyone has the right to their own opinion. ""I never write myself off and let's face it, I haven't or looked like being beaten this season."" And McIlroy, whose time of one minute 46.68seconds in Erfurt elevated him to sixth place on the UK All-Time list, is also already looking beyond Madrid. He said: ""I've been much more focused this year about my career and having such a good team around me has been very important. ""Ultimately of course, this weekend is a means to an end and that is getting prepared for the summer's world championships. ""That ambition has meant that I've had only two nights out since last August. The rest of my time has seen me just concentrating on rebuilding my career.""
",sport,sport,sport,"The text is about James McIlroy, an athlete who is competing in the Spar European Indoor Championships in Madrid. The article discusses his training, his coach, his past performances, and his goals for the future. All of this information is related to sports, specifically track and field. Therefore, the most applicable code is sport.",sport,"The text is about James McIlroy, a runner, and his preparation for the Spar European Indoor Championships in Madrid, discussing his performance and his coach, which makes it clearly related to sports."
36,"Parties warned over 'grey vote'

Political parties cannot afford to take older UK voters for granted in the coming election, says Age Concern.

A survey for the charity suggests 69% of over-55s say they always vote in a general election compared with just 17% of 18 to 24 year olds. Charity boss Gordon Lishman said if a ""decisive blow"" was struck at the election it would be by older voters who could be relied on to turn out. A total of 3,028 adults aged 18 or over were interviewed for the study. Mr Lishman urged the next government to boost state pension.

He also called for measures to combat ageism and build effective public services to ""support us all in an ageing society"". ""Older people want to see manifesto commitments that will make a difference to their lives,"" Mr Lishman said. ""Political parties must wake up to the fact that unless they address the demands and concerns of older people they will not keep or attract their vote."" In the survey carried out by ICM Research, 14% of people aged between 18 and 34 said they never voted in general elections. Among the over-65s, 70% said they would be certain to vote in an immediate election, compared with 39% of people under 55. Age Concern says the over-55s are ""united around"" key areas of policy they want the government to focus on. For 57%, pensions and the NHS were key issues, while the economy was important for a third, and tax was a crucial area for 25%.
",politics,politics,politics,"This news story is about a survey conducted by Age Concern regarding the voting habits of different age groups in the UK and how political parties should not take older voters for granted. The story specifically mentions the upcoming election and urges the next government to take action on issues important to older voters. Therefore, the most applicable code is politics.",politics,"The tweet is about Age Concern warning political parties not to take older UK voters for granted in the coming election, which directly relates to political issues and government."
37,"Defiant hunts put ban to the test

Thousands of hunt supporters have been out on the first day of hunting in England and Wales after the ban on hunting with dogs came into force.

The Countryside Alliance called on hunt supporters to meet as normal, but vowed to stay within the law. Although hunting with dogs is now a criminal offence, exercising hounds, chasing a scent trail and flushing out foxes to be shot are still legal. One anti-hunt protester was taken to hospital after a violent clash in Kent.

The man suffered facial injuries after an incident involving a group of men at the end of the East Kent Hunt, near Ashford. In Wiltshire, police arrested four men under the new law suspected of hunting with dogs. The group, from South Wales and Ireland, have been released on bail but police say they may face prosecution under new poaching laws.

It is believed more than 270 hunts went out on Saturday, just one day after the ban came in.

They were greeted by big crowds in many areas of the country, with actor Jeremy Irons and former minister Kate Hoey among the supporters. Anti-hunt groups - such as the League Against Cruel Sports - deployed 100 monitors at hunts to check for illegal activity.

Mike Hobday, from the league, said video evidence of the law being broken was to be passed onto police. ""Our evidence suggests that most hunts did operate within the law, many meeting and promptly going home and others peacefully exercising their hounds or drag hunting. ""However, we have received reports of what we believe is clearly illegal activity by a number of hunts across Britain."" BBC correspondent Simon Hall at Postbridge on Dartmoor in the West Country said 2,000 people had turned out to welcome the hunt.

And the BBC's Sarah Mukherjee, with the Beaufort Hunt in Badminton, Gloucestershire said several hundred people had gathered on foot to see the hunt, with 150 on horseback. Tom Heap, BBC rural affairs correspondent, said it appeared that hunstman had, for now, been sticking to the new rules. And while there was big turnout in support of the hunts on Saturday, he said it remains to be seen if the level of backing can be maintained.

Before riding out with the hunt, former minister Kate Hoey told crowds: ""We will prevail and this law will have to be overturned."" Judith Moritz, in Melton Mowbray, said anti-hunt activists were out to monitor the four hunts operating in that part of Leicestershire, but were outnumbered by large crowds of followers. The Countryside Alliance said the meets would show the new law was ""impossibly difficult to determine"" and open to different interpretations.

Chief executive Simon Hart said: ""There has been hunting in England for 700 years. This [ban] may take two or three years, perhaps two or three months, to unpick. ""It will be nothing more than a temporary break in normal service, as broadcasters say."" Conservative family spokeswoman Theresa May said if the party was in government again it would make sure the law was repealed. Suffolk Chief Constable Alastair McWhirter, the Association of Chief Police Officers' spokesman on rural policing, told the BBC the law would be enforced, although the police would not break up hunts. The Attorney General Lord Goldsmith has so far not issued any instructions to police on how they should deal with any hunters who do violate the law. He said he would consult the director of public prosecutions and the police ""in the near future"" to decide what measures to take on hunting prosecutions.
",politics,politics,politics,"This news story is about the ban on hunting with dogs that has come into force in England and Wales. It discusses the actions of hunt supporters, anti-hunt protesters, and police in response to the ban. It also includes quotes from politicians and law enforcement officials. Therefore, the most applicable code is politics.",sport,"The text is primarily about hunting, a recreational activity, and the controversy surrounding a ban on hunting with dogs. Although it touches on politics and law enforcement, the central theme is the sport of hunting and its cultural significance."
38,"Row brewing over peer-to-peer ads

Music download networks are proving popular not just with an audience of youngsters keen to take advantage of free music but with advertisers equally keen to reach out to a captive audience.

The debate over the legitimacy of file-sharing networks rages on as the music industry continues its threats to close the services down for good. Meanwhile the millions of downloaders are proving both an advertiser's dream come true and a branding nightmare. Paul Myers, chief executive of Wippit - a peer to peer service which provides paid-for music downloads - believes it is time advertisers stopped providing 'oxygen' for companies that support illegal downloading. ""You may be surprised to know that current advertisers on the most popular peer to peer service eDonkey who now steadfastly support copyright theft with real cash money include Nat West, Vodafone, O2, First Direct, NTL, and Renault,"" he said in an open letter to the British Phonographic Industry last month.

He urged people to follow his lead and 'dump' brands associated with companies such as eDonkey. The BPI is equally quick to condemn established brands becoming bedfellows with peer to peer networks. 'Networks like eDonkey, Kazaa and Grokster facilitate illegal filesharing. The BPI strongly believes that any reputable company should look carefully at the support they are giving these networks through their advertising revenue,"" it said in a statement. ""Illegal file-sharers steal millions of pounds worth of music through these services. We are sure that the companies advertising on them would not put up with theft on such a scale from their own businesses,"" it said. But the issue is often more complicated for advertisers, said Mark Mulligan, a music analyst with Jupiter Research. ""This has been a problem for a long time, ever since the days of Napster,"" he told the BBC News website.

The reality is that the millions of downloaders represent a very attractive audience. ""Advertisers probably pay a lot less for putting ads here than on more respected sites and they are reaching the perfect target audience,"" he said. ""If you put the legality issues aside, not to advertise here would mean missing out on a valuable audience,"" he added. Meanwhile companies contacted by the BBC News website insist that they were not directly aware of where their ads have been appearing. OneTel adverts were spotted on eDonkey this week and its response was typical. ""We have investigated this matter and believe that one of our affiliate partners has placed this advert without our knowledge. It is not our policy to advertise through peer-to-peer networks,"" read a statement from the discount phone firm. It has requested the advert be removed immediately, said a spokeswoman. Similarly telecommunications firm NTL blames its media buying agency which places adverts with third party networks featuring thousands of sites. Since the matter was brought to its attention last month, the agency has strict instructions to make sure ads do not appear on such sites, a spokesman told the BBC News website.

However Mr Mulligan was not entirely convinced by these explanations. While smaller brands might not necessarily be aware of where the money they allocate to online advertising actually ends, this is no excuse for well-known brands, he said. ""I would be surprised if these brands didn't have the know-how to prevent this happening,"" he said. At the moment eDonkey is enjoying the benefits of having some very well-known faces advert on its network. ""Many big brands have leveraged the opportunity, including perhaps two of the biggest brands in the world - Senator John Kerry and President George W. Bush,"" said chief executive Sam Yagan. There are some distinct advantages of advertising on such a network, he thinks. ""Peer-to-peer clients offer big brands a unique opportunity to engage with their customers where they're most comfortable: at their desks interacting with their favourite digital media,"" he said.
",tech,tech,business,"The article discusses the issue of advertisers supporting illegal file-sharing networks and the potential consequences for their brands. The focus is on the business aspect of advertising and the impact on companies' reputations. Therefore, the most applicable code is business.",business,"The article discusses the financial aspects of music downloading, file-sharing networks, and advertising, making business the most relevant code."
39,"Mirza shocks Kuznetsova

Sania Mirza continued her remarkable rise with victory over US Open champion Svetlana Kuznetsova at the Dubai Championships on Tuesday.

The 18-year-old Indian, who is already a huge star in her home country, won 6-4 6-2 in front of a delirious crowd. It was Mirza's sixth straight victory following her first WTA tournament win in Hyderabad last month. Earlier, Daniela Hantuchova built on her improving form with a 7-6 6-2 win over sixth seed Alicia Molik. Mirza needed attention to an ankle injury after the second game against Kuznetsova.

She quickly slipped 4-0 down but staged a dramatic comeback that thrilled the large Indian contingent in the crowd. ""I really didn't expect that after my ankle turn,"" said Mirza. ""I played a great match and I think (the crowd) did it again. I knew that I had to play an all-round game and that's what happened. ""I did everything well but I wasn't missing the ball - I don't know how that happened."" Mirza plays Silvia Farina Elia or Jelena Jankovic next. Hantuchova has risen from 31 in the world at the turn of the year to number 22, having reached the quarter-finals and semi-finals at her last two events. ""It was such a tough first-round match and I am glad to come through,"" said Hantuchova. ""She was serving so well. I just decided to hang in there and keep fighting."" The Slovakian will meet Elena Likhovtseva in the second round after the Russian struggled past Tunisian wild card Selima Sfar 2-6 6-2 7-6. Likhovtseva needed nine match points before seeing off Sfar, who got a point penalty for swearing in the third set. Seventh seed Nathalie Dechy and Elena Bovina were among other first-round winners on Tuesday.
",sport,sport,sport,"The text is reporting on a tennis match at the Dubai Championships, including details about the players, their rankings, and the outcome of the match. This falls under the category of sports news.",sport,"This tweet is about a tennis match, specifically Sania Mirza's victory over Svetlana Kuznetsova at the Dubai Championships, which falls under the category of sports news."
